상호,주소,별점,메뉴
환이네갈비살 2호점,서울 광진구 아차산로29길 47 1층,4.0,"소갈비살(14,000원), 차돌박이(130g)(14,000원), 생삼겹살(170g)(12,000원), 차돌된장(4,000원), 물냉면/비빔냉면(7,000원), 한우육회(20,000원)"
강쇠네,서울 광진구 뚝섬로 535,3.7,"통갈매기살 (200g)(17,000원), 목살(13,000원), 황토오겹살 (200g)(14,000원), 오겹살 (200g)(13,000원), 가브리살 (200g)(15,000원)"
소해피 자양점,서울 광진구 자양번영로 31 1층,3.1,"갈비탕(13,000원), 비빔밥(8,000원), 국밥(9,000원), 육회 150g(20,000원), 육회비빔밥(10,000원), 비빔냉면(6,000원), 물냉면(6,000원), 콜라 355mL(2,000원), 사이다 355mL(2,000원)"
개미집,서울 광진구 광나루로24길 12 2층,3.2,"불낙볶음 (특)(53,000원), 불낙볶음 (중)(38,000원), 불낙볶음(소)(28,000원)"
마장동 고기집,서울 광진구 용마산로 97,4.7,"꽃갈비살(35,700원), 살치살(29,700원), 우대갈비(26,700원), 갈비살(26,700원), 양념소갈비살(26,700원), 소양막창(26,700원), 명품등심(15,800원), 항정살(18,000원), 삼겹살(15,000원), 목살(15,000원), 대패삼겹살(15,000원), 껍데기(12,000원)"
수돈재감자탕 아차산점,서울 광진구 자양로45길 39 1층,3.8,"감자탕 (대)(28,000원), 감자탕 (중)(24,000원), 감자탕 (소)(20,000원), 뼈해장국(7,000원), 소주(5,000원)"
무조건생고기삼겹살,서울 광진구 면목로 31-1 1층,4.8,"삼겹살 (200g)(17,000원), 목삼겹 (200g)(17,000원), 항정살 (200g)(20,000원), 볶음밥(2,000원)"
한우정육소 건대점,서울 광진구 광나루로24길 9,3.9,"A세트(2인)(59,400원), B세트(3인)(89,100원), C세트(4인)(118,800원)"
새맛식당,서울 광진구 자양로18길 12-3 1층,4.8,"순두부찌개(7,000원), 김치찌개(7,000원), 청국장(7,000원), 부대찌개(8,000원), 두부김치(12,000원), 떡만두국(7,000원), 비빔밥(7,000원), 냉콩국수(8,000원), 육개장(8,000원), 라면사리(2,000원), 제육볶음(9,000원), 오징어볶음(9,000원), 오제볶음(9,000원), 닭도리탕(23,000원), 삼겹살(10,000원), 제육덮밥(8,000원), 오제덮밥(8,000원), 오징어덮밥(8,000원)"
화양리정육식당,서울 광진구 군자로 65 1층,4.6,"한우육회(200g)(28,000원), 얼큰한소고기뭇국(8,000원), 대패술밥(10,000원), 얼렁뚱땅야채구이(4,000원), 치즈계란찜(5,000원), 누룽누룽지탕(6,000원), 물냉면(7,000원), 비빔냉면(7,000원), 연태하이볼(8,000원), 새우살등심/갈비살/치마살/살치살/채끝등심/업진살/부채살/토시살(0원), 오겹살/삼겹살/목살/가브리살/항정살(0원)"
본가한우생고기,서울 광진구 천호대로112길 19 1층,4.8,"꽃등심(200g)(34,000원), 안심(200g)(38,000원), 채끝등심(200g)(34,000원), 살치살(200g)(42,000원), 육회 (300g)(30,000원)"
대구참막창 중곡본점,서울 광진구 긴고랑로 34 1층,4.8,"돼지막창(200g)(15,000원), 소막창(200g)(23,000원), 왕돼지갈비(300g)(15,000원), 소갈비살(150g)(18,000원), 돼지껍데기(180g)(9,000원)"
하동우렁추어탕 아차산점,서울 광진구 자양로 277 1층,3.8,"추어탕+솥밥(11,000원), 우렁추어탕+솥밥(13,000원), 전복추어탕+솥밥(16,000원), 메기,참게매운탕 (중)(35,000원), 얼큰한우국밥+솥밥(12,000원), 곤드레돌솥비빔밥(10,000원), 치즈돈까스(9,000원), 웅추삼계탕(15,000원), 추어튀김(소)(8,000원), 추어군만두(8,000원), 우렁이숙회(8,000원)"
우리황소곱창 마장동 우리축산직영점,서울 광진구 아차산로51길 23 1층,4.2,"모듬곱창(200g)(19,500원), 한우소곱창(200g)(18,000원), 양깃머리(170g)(28,000원), 대창(200g)(22,000원), 막창(200g)(25,000원), 한우소곱창전골 (중)(42,000원)"
박대박 광진점,서울 광진구 자양로18길 66 1층,3.3,"조개찜 (소)(35,000원), 가리비찜 (소)(39,000원), 광어회 (소)(23,000원), 우럭회 (소)(25,000원), 광어+우럭(45,000원), 대하찜(25,000원), 소라찜(25,000원), 을지로골뱅이무침(22,000원), 생우럭탕(33,000원), 조개탕(20,000원)"
장원닭한마리 자양점,서울 광진구 뚝섬로52길 8 1층,4.5,"닭한마리(소)(20,000원), 닭한마리(중)(23,000원), 닭한마리(대)(28,000원), 닭매운탕(소)(22,000원), 닭매운탕(대)(27,000원)"
보승회관 건대입구역점,서울 광진구 아차산로 214 1층,3.0,"모둠수육(34,000원), 오징어모둠순대(27,000원), 미나리감자탕 (중)(36,000원), 순대곱창전골 (중)(32,000원), 순대머릿고기수육(33,000원), 술국(21,000원), 순대곱창볶음(31,000원), 순대향정수육(34,000원), 매운직화무뼈닭발(16,000원), 오징어순대(21,000원), 순대국밥(11,000원), 오소리국밥(11,500원), 수육국밥(11,000원), 내장국밥(11,500원), 뼈해장국(11,000원), 삼계탕(14,000원), 순대항정수육정식(1인)(16,000원), 순대지옥국밥(12,000원), 순대해장라면(12,500원), 1인스페셜정식(16,000원)"
연어시장 군자점,서울 광진구 능동로36길 8 2층,4.5,"생연어(16,500원), 생연어＋참치(17,500원), 생연어덮밥(10,000원), 생연어불초밥 （10P）(17,500원), 생연어초밥 （10P）(17,500원), 간장새우 （12P）(12,000원), 셀프초밥(3,000원), 왕새우튀김（3마리）(6,000원), 코카콜라 （355mL）(2,000원), 칠성사이다 （355mL）(2,000원), 펩시제로콜라（355ml）(2,000원)"
장어시대 자양점,서울 광진구 뚝섬로 503 선덕빌딩 1층 장어시대 자양점,4.6,"민물장어(1인분)(32,000원), 산꼼장어(1인분)(25,000원), 바다장어(1인분)(20,000원), 소갈비살(1인분)(20,000원), 장어정식 2인분(40,000원), 소갈비정식 2인분(40,000원), 장어탕(7,000원), 막국수(7,000원), 잔치국수(5,000원)"
어멍네고기국수,서울 광진구 능동로13길 77 1층,4.6,"고기국수(9,000원), 고기국밥(9,000원), 고사리육개장(9,000원), 고기추가(3,000원)"
유명한감자탕전문점,서울 광진구 아차산로 467 1층,4.0,"우거지감자탕 (중)(35,000원), 우거지감자탕 (소)(30,000원), 묵은지 감자탕 (소)(32,000원), 뼈해장국(10,000원), 우거지해장국(8,000원), 우거지감자탕 (대)(40,000원)"
삼대고등어명장 광장직영점,서울 광진구 아차산로 471 1층,2.0,"모듬생선정식 (2인이상)(17,000원), 고등어구이정식(16,000원), 임연수구이정식(17,000원), 갈치구이정식(23,000원), 직화제육구이정식(15,000원), 직화오징어볶음정식(16,000원)"
연탄돼지갈비 자양점,서울 광진구 자양번영로 69 1층,4.4,"돼지갈비(250g)(12,000원), 양념목살(200g)(12,000원), 양푼김치찌개(10,000원), 갈비정식(9,000원), 김치찌개(7,000원)"
고공 구의점,서울 광진구 자양로18길 37 1층,4.7,"돼지(49,000원), 소세트(56,000원), 고공세트(87,000원), 특목살(16,000원), 미삼겹(16,000원), 등심덧살(16,000원), 토시살(19,000원), 본갈비(20,000원)"
화랑고기 건대점,서울 광진구 동일로22길 91 2층,4.1,"화랑고기 무제한 무한리필(18,800원), 화랑고기 스페셜 무제한 무한리필(19,800원)"
순곱이네 건대점,서울 광진구 동일로24길 93 1층,,"순대 곱창 버섯 전골 (소)(29,000원), 순대 곱창 버섯 전골 (중)(35,000원), 순대 곱창 버섯 전골 (대)(41,000원), 파인애플샤베트(7,000원)"
맛좋은집,서울 광진구 천호대로143길 8-8 1층,3.9,"유황마늘녹두오리(75,000원), 유황마늘능이오리(78,000원), 유황마늘옻오리(78,000원), 토종마늘녹두백숙(75,000원), 토종마늘능이백숙(78,000원), 토종닭볶음탕(소)(30,000원)"
우화등선,서울 광진구 동일로30길 52 3층,3.3,"등선(150g)(34,000원), 우화등선 (150g)(39,000원), 우화등선 세트 (300g)(67,000원), 우화등심(150g)(32,000원), 한우 초밥 (6PCS)(19,000원), 한우 육회 (150g)(19,000원), 한우 된장찌개(6,000원), 한우 김치볶음밥(5,000원), 신의 한수 (도토리 묵사발)(5,000원), 신의 실수 (된장국밥)(5,000원), 하우스 와인(5,000원), 야관문(15,000원), 한라산(5,000원), 청하(5,000원), 소주(4,000원), 맥주(4,000원), 클라우드(5,000원), 콜라(2,000원), 콜키지(0원), 브로켈(0원)"
아차산닭한마리,서울 광진구 광장로1나길 13 1층,4.9,"닭한마리(26,000원), 닭곰탕(8,000원), 닭칼국수(8,000원), 초계국수(11,000원)"
재천이네가마솥순대국,서울 광진구 면목로 21 1층,4.2,"내장순대국(10,000원), 순대국(9,000원), 살코기 순대국(9,000원), 순대만 순대국(9,000원), 머릿고기(30,000원), 오소리순대국(11,000원), 머리&살내장순대국(10,000원), 뼈해장국(10,000원), 순대 한접시(15,000원), 재천이네모듬(40,000원), 머리반 내장반(30,000원), 오소리감투(30,000원), 반접시(20,000원), 술국 (중)(30,000원), 뼈다귀탕 (중)(35,000원), 맛보기(12,000원)"
비사벌 전주콩나물국밥,서울 광진구 동일로 88 1층,4.3,"콩나물국밥(6,000원), 등심수제돈가스(8,000원), 동태내장찌개(8,000원), 제육볶음(7,000원), 멸치국수(4,500원)"
먹거리집 구의동점,서울 광진구 자양로18길 95,2.9,"수육(중)(17,000원), 고기모듬(중)(20,000원), 오소리감투(16,000원), 머릿고기 (중)(14,000원), 편육(14,000원), 내장술국(13,000원), 술국(10,000원), 족발(7,000원), 순대(6,000원), 순대국밥(9,000원), 특순대국밥(10,000원), 내장국밥(9,000원), 모듬순대국밥(10,000원), 오소리국밥(10,000원), 내장+순대국밥(10,000원)"
정원,서울 광진구 천호대로112길 34 1층,4.4,"마늘보쌈정식(12,000원), 메밀 들깨칼국수(8,000원), 메밀 장칼국수(8,000원), 메밀 칼국수(7,000원), 메밀 들깨칼국수＋보쌈한접시(10,000원), 메밀 들깨수제비＋보쌈한접시(10,000원), 메밀 장칼국수＋보쌈한접시(10,000원), 메밀 장수제비＋보쌈한접시(10,000원), 비빔막국수＋보쌈한접시(10,000원), 물막국수＋보쌈한접시(10,000원), 보리밥＋보쌈한접시(10,000원), 메밀 칼국수＋보쌈한접시(9,000원), 메밀 수제비＋보쌈한접시(9,000원), 마늘 보쌈(29,000원), 메밀 들깨수제비(8,000원), 메밀 장수제비(8,000원), 메밀 수제비(7,000원), 물 막국수(8,000원), 비빔 막국수(8,000원), 보리밥(8,000원), 메밀전병(6,000원), 메밀만두(6,000원), 공기밥(1,000원), 콜라 355mL(2,000원), 사이다 355mL(2,000원), 환타 파인애플 355mL(2,000원)"
이동왕갈비,서울 광진구 뚝섬로30길 45,3.9,"이등갈비 (370g)(26,000원), 한우생등심 (200g)(28,000원), 한우차돌 (160g)(18,000원), 소갈비살 (150g)(14,000원), 돼지갈비 (250g)(12,000원)"
마장동고기집 자양점,"서울 광진구 자양로 55 자양하늘채베르 102동 1층 103,104호",4.3,"큰소한마리 800g(59,900원), 큰돼지한마리 900g(39,900원), 작은소한마리 500g(39,900원), 작은돼지 한마리 600g(29,900원), 양념돼지갈비 세트 700g(29,900원), 물/비빔 냉면(5,000원), 땡초라면(4,000원), 된장찌개(3,000원), 공기밥(1,000원)"
하남돼지집 세종대점,서울 광진구 능동로19길 21-2 1층,4.0,"한돈 생삼겹살 180g(16,000원), 한돈 갈매기살 150g(16,000원), 모둠한판(46,000원), 특별한판(65,000원), 한돈 특목살 180g(16,000원), 한돈 생갈비 200g(16,000원), 한돈 항정살 150g(17,000원), 한돈 가브리살 150g(16,000원), 한돈김치찌개（공기밥 미포함）(7,000원), 한돈고추장찌개（공기밥 미포함）(7,000원), 물냉면(6,000원), 코다리회냉면(7,000원), 수제소시지(14,000원), 도시락김치볶음밥(5,000원), 모듬버섯(5,000원), 공기밥(1,000원), 콜라 355mL(2,000원), 사이다 355mL(2,000원), 환타（파인）355mL(2,000원), 환타（오렌지）355mL(2,000원), 웰치스（포도）355mL(2,000원)"
힘찬갯벌낙지,서울 광진구 천호대로104길 14,4.4,"회세트(중)(38,000원), 도다리세꼬시(35,000원), 산낙지회(25,000원), 문어숙회(20,000원), 방어회(중)(변동가격)"
한방삼계탕 본점,서울 광진구 천호대로 581,2.9,"누룽지 오리찜(55,000원), 누룽지 닭찜(55,000원), 건강삼계탕(17,000원), 미용삼계탕(17,000원), 죽삼계탕(17,000원)"
땡초꼼장어 구의본점,서울 광진구 자양로18길 49 1층,4.8,"꼼장어 양념구이(1인분)(14,000원), 쭈꾸미 (1인분)(14,000원), 뼈없는 닭발 (1인분)(13,000원), 꼼장어소금구이 (1인분)(14,000원), 돼지막창구이 (1인분)(13,000원), 소막창구이 (1인분)(17,000원), 소갈비살 (1인분)(17,000원), 누룽지탕(7,000원)"
어머니감자탕 중곡본점,서울 광진구 능동로 353 1층,4.1,"뼈다귀감자탕(소)(25,000원), 김치감자탕(소)(25,000원), 콩감자탕(25,000원), 묵은지뼈찜(소)(27,000원), 매운갈비찜(대)(40,000원), 뼈다귀해장국(7,000원), 우거지해장국(6,000원)"
고오기,서울 광진구 천호대로127길 8 1층,3.8,"새우살(52,000원), 살치살(48,000원), 꽃등심(45,000원), 채끝등심(40,000원), 차돌박이(28,000원), 삼겹살(15,000원), 목살(15,000원), 갈매기살(17,000원), 가브리살(18,000원), 된장찌개(7,000원), 김치찌개(6,000원), 김치볶음밥(10,000원)"
김가네장군왕족발,서울 광진구 천호대로112길 10 1층,4.0,"특족발(46,000원), 보쌈 (소)(34,000원), 족발 (소)(35,000원), 동태탕(28,000원), 명태찜(23,000원)"
이항아삼겹살,서울 광진구 군자로 50 1층,4.3,"삼겹살 (오스트리아) (3인분)(19,900원), 목살 (오스트리아) (3인분)(19,900원), 얼큰라면(4,000원), 계란찜(4,000원), 볶음밥(2,000원)"
배영만당진아구동태찜탕 잠실대교점,서울 광진구 자양로 39 1층,2.7,"아구찜(소)(30,000원), 해물찜(소)(33,000원), 동태해물전골(소)(30,000원), 동태탕(6,000원), 알탕(10,000원)"
청춘등판,서울 광진구 동일로22길 34 1층,4.6,"청춘 등갈비찜(1인)(16,000원), 낭만 로제 등갈비찜(1인)(18,000원), 묵은지뚝배기등갈비찜 (점심메뉴)(12,000원), 명품 묵은지 등갈비찜(1인)(18,000원), 엄마표메밀전(2,000원), 곤드레밥(7,000원), 에그머니찜(7,000원), 청춘볶음밥(3,000원), 치즈볶음밥(4,000원)"
중일가든,서울 광진구 아차산로76가길 4 1층,3.3,"한우우설 (100g)(25,000원), 한우안창살 (130g)(75,000원), 한우등심 (130g)(55,000원), 한우양념갈비 (240g)(45,000원), 한우갈비살 (130g)(48,000원), 한우육회 (150g)(33,000원), 한우차돌박이 (130g)(35,000원), 불고기 (250g)(20,000원), 곱창전골(20,000원), 흑돼지오겹살 (160g)(20,000원), 돼지갈비 (240g)(20,000원)"
연탄불꿀곱창,서울 광진구 아차산로 305 1층,4.5,"야채곱창(13,000원), 소금막창(14,000원), 양념막창(14,000원), 물만두(5,000원), 소금 파막창(16,000원), 양념 파막창(16,000원), 볶음밥(3,000원), 콜라 355ml(2,000원), 사이다 355ml(2,000원), 공기밥(1,000원)"
명가소문난왕족발순대국 신성시장본점,서울 광진구 자양로53길 118,3.8,"모듬(30,000원), 왕족발 (특대)(27,000원), 중족발(14,000원), 냄비술국(15,000원), 미니족발(10,000원), 머리고기(10,000원), 내장(10,000원), 수제편육(10,000원), 술국(10,000원), 따로국밥(8,000원), 순대국밥(7,000원), 순대(5,000원)"
명륜진사갈비 서울아차산역점,서울 광진구 능동로36길 187,2.9,
남원본가맛추어탕,서울 광진구 동일로 112,3.4,"본가추어탕(11,000원), 매운추어탕(12,000원), 인삼추어탕(13,000원), 산전복추어탕(15,000원)"
백제추어탕 군자역점,서울 광진구 천호대로 569,3.9,"추어탕(12,000원), 해죽순 추어탕(14,000원), 담양죽순 추어탕(15,000원), 우렁 추어탕(15,000원), 통 추어탕(15,000원), 전복 추어탕(2미)(17,000원), 넙적튀김만두(6,000원), 추어 물만두(6,000원), 추어 고추만두 튀김(11,000원), 수제 등심돈가스(10,000원), 수제 치즈돈가스(11,000원), 추어탕 세트정식(1인)(17,000원)"
도토리마을 본점,서울 광진구 천호대로143길 7,3.1,"제육두루치기 (2인)(22,000원), 오징어두루치기 (2인)(26,000원), 오징어 + 제육 (2인)(26,000원), 생오겹살 (200g)(16,000원), 찌개 두루치기(10,000원), 부대 두루치기(10,000원)"
옹심이메밀칼국수,서울 광진구 긴고랑로9길 34 1층,4.1,"옹심이 메밀칼국수(10,000원), 옹심이만(11,000원), 메밀칼국수(9,000원), 메밀막국수（비빔）(10,000원), 매콤한 메밀전병(11,000원), 담백한 메밀만두(9,000원), 고소한 메밀전(9,000원), 메밀막국수（물）(10,000원), 냉모밀(10,000원), 전병 1줄(4,000원), 콜라(2,000원), 스프라이트(2,000원)"
