상호,주소,별점,메뉴
김시우초밥 장안점,서울 동대문구 장한로2길 23 1층,4.1,"모듬사시미 (중)(39,000원), 김시우초밥 (11p)(12,000원), 특선초밥 (12p)(16,000원), 스페셜초밥 (13p)(20,000원), 모듬직화초밥 (10p)(18,000원), 어묵우동(8,000원), 싱싱회덮밥(11,000원), 냉모밀 (하절기)(8,000원), 연어회덮밥(15,000원), 김치우동(9,000원), 참치회덮밥(16,000원), 돈코츠우동 (동절기)(9,000원), 광어회덮밥(16,000원), 얼큰해물우동(9,000원)"
지칸 삼성2호점,서울 강남구 봉은사로111길 18 1층 101호,0.0,"한우++타르타르(27,000원), 한치카라아게샐러드(24,000원), 매실부리타샐러드(22,000원), 사시미모리아와세 2인(45,000원), 우니모리아와세 한판(68,000원), 트러플광어세비체(28,000원), 한우 멘치가츠(28,000원)"
해목,서울 송파구 올림픽로 300 롯데월드타워앤드 롯데월드몰 6층,4.0,"특히츠마부시(59,000원), 히츠마부시(40,000원), 어린이 장어 계란덮밥(12,000원), 특카이센동(52,000원), 카이센동(38,000원), 참치+연어+네기도로(25,000원), 참치+네기도로(24,000원), 생연어+참치(28,000원), 생연어+네기도로(23,000원), 마구로 타다끼(19,000원), 모둠튀김(17,000원), 모찌리도후(9,000원), 부라타치즈(8,000원), 연어사시미(29,000원)"
고쿠텐 잠실새내점,"서울 송파구 올림픽로8길 20 잠실아이파크 103,104호 건물 뒷편 지하주차장입구옆",,"고쿠텐동(13,000원), 장어텐동(18,000원), Set1(34,000원), 새우텐동(15,000원), Set 2(38,000원), 카레텐동(15,000원), 김치텐동(16,000원), 점보 고쿠텐동(21,000원), 가라아게동(12,000원), 슬림텐동(9,000원), 유자토마토(4,000원)"
킷포우,서울 성동구 성수일로12길 26 서울숲 코리아IT센터 1층 110호,4.4,
히야 성수점,서울 성동구 성수이로12길 12,0.0,
카카모루 성수점,서울 성동구 연무장5가길 20-1 1층,3.5,"등심카츠카레(9,500원), 안심카츠카레(10,000원), 새우카츠카레(10,500원), 치킨가라아게카레(9,500원), 등심돈카츠(10,000원)"
이키가이,서울 성동구 뚝섬로 341-18 지하1층,4.7,"로스카츠(14,000원), 히레카츠(15,000원), 상로스카츠(16,000원), 모듬카츠(17,000원), [NEW] 토리(치킨)카츠(15,000원), 냉모밀(4,500원), 냉우동(4,500원), 수제카레(4,500원)"
라라스시,서울 송파구 올림픽로 130 1층,4.0,"라라 모둠(14,900원), 라라 특선(17,900원), 라라 VIP(22,900원), 연어 10P(19,000원), 광어 10P(19,000원), 오늘의 초밥 10p (+미니우동)(13,900원), 광어 지느러미 1p(2,500원), 연어 1p(2,000원), 생새우불초밥 1p(1,500원), 회덮밥(11,500원), 회덮밥 특(17,000원), 왕새우튀김(10,000원), 찐새우 10P(16,000원), 연어 갈릭 10P(19,000원), 꽃등심 불초밥 10P(18,000원), 참치 10P(18,000원), 새우불초밥 10P(15,000원), 연어 & 꽃등심불초밥(18,000원), 광어 & 연어(19,000원), 연어갈릭 & 황새치갈릭(18,000원), 찐새우 & 꽃등심불초밥(16,000원), 새우 & 계란(14,000원), 광어 & 활어묵은지(20,000원), 연어 & 새우불초밥(17,000원), 광어 & 찐새우(18,000원), 연어＋연어갈릭(19,000원), 오도로배꼽 1p(8,000원), 오도로 1p(5,000원), 주도로 1p(4,000원), 참치등살 1p(2,000원)"
아오미,서울 성동구 왕십리로4길 20 1층,2.9,"연어덮밥(9,000원), 숯불 제육덮밥(7,500원), 숯불고등어구이(7,000원), 굴국밥(7,000원), 돈코츠 라멘(7,500원)"
라멘트럭 장안점,서울 동대문구 장한로12길 49 1층,,"라멘(10,000원), 신라멘(11,000원), 수제교자(5,000원), 미니차슈동(5,000원), 차슈추가(1,500원), 계란추가(1,500원), 면추가(1,000원), 공기밥(1,000원), 레드락 생맥주(5,000원), 코카콜라, 스프라이트(3,000원), 제로 코카콜라, 제로 스프라이트(3,000원)"
코이라멘 방이점,서울 송파구 올림픽로34길 16 1층,4.2,"오리지날라멘(10,500원), 차슈덮밥(10,500원), 매운라멘(10,500원), 마제소바(11,500원), 매운마제소바(12,500원)"
청화초밥,서울 송파구 오금로13길 14 1층 청화초밥,4.2,"계란초밥 (2ps)(2,500원), 유부초밥 (2ps)(2,500원), 마끼초밥 (2ps)(2,500원), 초새우초밥 (2ps)(3,500원), 갑오징어초밥 (2ps)(3,500원), 생새우초밥 (2ps)(3,000원), 타코와사비초밥 (2ps)(3,500원), 소라초밥 (2ps)(4,000원)"
미루다이닝 성수,서울 성동구 연무장길 39-21 2층,5.0,"미루동 단품 [카이센동](14,000원), 연어알 미루동 단품(17,000원), 성게알 미루동 단품(20,000원), 성게알 & 연어알 미루동 단품(22,000원)"
스아게 성수점,서울 성동구 왕십리로4길 28-2 2층,3.6,"가쿠니 카레(14,500원), 닭꼬치 카레(13,500원), 삶은 닭다리 카레(12,500원), 야채 카레(13,000원), 튀긴 닭다리 카레(12,500원), 하와이안 새우 카레(15,000원)"
스시장종현,서울 강남구 도산대로85길 13 2층,4.2,"런치오마카세(카운터)(120,000원), 디너오마카세(카운터)(250,000원)"
스시사이토쥬욘,서울 강남구 압구정로75길 30 2층,5.0,"디너(380,000원)"
스시오오모토,서울 성동구 상원1길 39-1 4층,3.6,"런치 스시 오마카세(50,000원), 디너 스시 오마카세(85,000원)"
이키나리돈부리,서울 성동구 아차산로7길 36 1층,4.0,"간장새우장덮밥(11,000원), 연어덮밥(14,000원), 우동(7,000원), 감자고로케(2p)(4,000원), 수제생등심돈까스(9,500원), 치즈돈까스(12,000원), 돈까스덮밥(10,000원), 새우후라이덮밥(10,000원), 연어날치알비빔밥(14,000원), 민물장어덮밥(18,000원), 카레새우(9,000원), 카레돈까스(10,500원), 냉모밀(8,500원), 냄비우동(9,500원), 새우후라이(2ps)(4,000원), 치킨가라아게(5,000원)"
오늘동 장안,서울 동대문구 장한로5길 18 1층,3.8,"오늘텐동(11,000원), 에비텐동(14,000원), 아나고텐동(15,000원), 관자텐동(16,000원), 스페셜텐동(18,000원), 야사이텐동(10,000원), 아보카도사케동(16,000원), 가츠동(11,000원), 스테끼동(15,000원), 우나기동(22,000원), 김치나베정식(15,000원), 스키야끼정식(16,000원), 돈카츠정식(13,000원), 사누끼우동(8,000원), 김치우동(9,000원), 붓카케우동(10,000원), 명란마요우동(11,000원), 니꾸우동(12,000원), 치킨가라아게5p(6,000원), 에비덴푸라 3p(7,000원)"
복희,서울 강남구 도산대로89길 21 1층,5.0,"사시미(33,000원), 활 참복 가라아게(33,000원)"
김자순수제돈까스,서울 송파구 석촌호수로12길 16 1층,4.6,"모둠까스(10,000원), 등심돈까스(9,000원), 치킨까스(8,500원), 생선까스(8,500원), 치즈돈까스(10,000원), 고구마치즈돈까스(10,000원), 카레돈까스(10,000원), 쫄면(10,000원), 콩국수(10,000원), 팥칼국수 (계절메뉴)(10,000원), 새알팥죽 (계절메뉴)(10,000원), 호박죽(10,000원), 냉모밀콩국수 (계절메뉴)(10,000원)"
요이치 성수,서울 성동구 연무장길 39-21 지1층,0.0,"계절사시미(2인)(40,000원), 흰살사시미(25,000원), 고등어사시미(23,000원), 고등어봉초밥(25,000원), 후토마끼(반줄)(15,000원), 탄탄나베(27,000원), 도미머리조림(28,000원), 생선된장조림(20,000원), 차돌숙주볶음(22,000원), 치킨난방가라아게(22,000원), 게살크림고로케(18,000원), 해물야끼우동(18,000원), 매운치킨가라아게(21,000원), 오뎅나베(25,000원), 나가사키짬뽕(25,000원)"
식당오츠,서울 성동구 왕십리로10길 21,3.8,
우미노히,서울 강남구 도산대로89길 12 1층 104호,3.2,"돌판구이(60,000원), 전복초회(50,000원), 전복버터구이(50,000원), 아라다께(40,000원), 다코마요네즈(35,000원), 히레안주(마른안주)(35,000원), 묵은지한식조림(40,000원), 맨다이,구라게(15,000원), 우미노히 나베(45,000원), 후구 나베(30,000원), 생대구지리(30,000원), 어묵나베(25,000원), 전복튀김(40,000원), 복튀김(30,000원), 소고기튀김(30,000원), 닭튀김(20,000원), 새우튀김(20,000원), 생우럭구이(변동가격), 메로구이(35,000원), 양념구이(40,000원), 장어구이(한마리)(60,000원), 시샤모(15,000원), 은행,마늘(15,000원)"
육회바른연어 잠실점,서울 송파구 올림픽로35가길 11 한신코어오피스텔 1층 103호,4.4,"육쫄세트(육회쫄면+육초6p)(15,900원), 육바연세트（육회180＋연어180＋날치알주먹밥)(36,000원), 혼밥세트1（육회덮밥＋선택초밥3p）(9,900원), 혼밥세트4 (육회100g＋연어8＋육덮）(21,000원), 혼술세트 1 (육회100g＋연어8）(15,700원), 최상급육회 (180g)(13,900원), 육회 덮밥(6,900원), 육연 덮밥(7,900원), 생생한 생연어초밥 6p(9,500원), 모듬 초밥 12p (육초4+연초4+스테이크4)(16,900원), [[NEW]]트러플육회(14,900원), [[NEW]]트러플감자튀김(6,500원), 육바연 변신세트1（육회덮밥＋3단변신초밥3p）(14,500원), 육바연변신세트2（육회180＋육회바른연어3p）(19,000원), 육바연KING유부세트（선택유부2＋육초4＋연초4)(17,900원), 혼밥세트2（육회100g＋육초3＋육덮）(17,900원), 혼밥세트3 (연어8＋연초3＋연덮）(19,000원), 혼밥세트5 (육회100g＋연어8＋연덮）(22,400원), 혼밥세트6 (육회100g＋연어8＋육연덮）(22,400원), 혼밥세트7 (육덮＋육초6＋사이다）(17,900원), 혼밥세트8 (육덮＋연초6＋사이다）(17,900원), 혼밥세트9 (연덮＋육초6＋사이다）(17,900원), 혼밥세트10 (연덮＋연초6＋사이다）(17,900원), 참이슬 후레쉬(3,000원), 진로이즈백(3,000원), 처음처럼(3,000원), 새로(3,000원), 청하(4,500원), 카스(4,000원), 테라(4,000원)"
찌마찌마,서울 성동구 연무장3길 5-1 2층 201호,4.1,"점심 오마카세 한상(48,000원), 저녁 오마카세(88,000원), 이자카야 요리(변동가격), 고등어미소조림(13,000원), 함박스테이크(12,000원), 사케동(15,000원), 크림연어스테이크(15,000원)"
호타루,서울 성동구 상원6길 6-1,3.3,"호타루 돈까스(9,500원), 왕돈까스(10,000원), 돈까스세트(10,000원), 모든돈까스 안주(25,000원), 냉우동(7,000원), 비빔우동(7,000원), 쇠고기덮밥(7,500원), 돈까스덮밥(7,500원), 새우튀김덮밥(11,000원), 김치돈까스덮밥(8,000원), 돈까스새우덮밥(9,000원), 안심까스(10,000원), 온메밀(7,000원), 새우튀김(11,000원), 매운황돈까스(10,000원), 김치돈까스(12,000원), 치즈돈까스(13,000원), 냉메밀(7,000원), 모듬돈까스(13,000원)"
후레쉬빌 삼성역본점,서울 강남구 테헤란로108길 19 부림빌딩 1층,,"돈까스회오리오므라이스(11,900원), 치즈앤치즈불돈까스(13,900원), 장미에빠진돈까스(12,900원), 양갑조한우국밥(12,900원), 후레쉬빌정식(11,900원)"
이치고,서울 송파구 백제고분로11길 6-7 1층,4.1,"카부토니(35,000원), 사바보우즈시(26,000원), 네기토로마키(26,000원), 스시 10종(35,000원), 규스테이크와 타마미소(38,000원), 아카무츠시오야키(48,000원), 청어 이소베마키(22,000원), 타마미소와 시로미아에(18,000원), 시메사바와 감자사라다(20,000원), 도미곰탕(28,000원), 계절과일부라타(32,000원)"
형민참치,서울 송파구 강동대로9길 17 2층,5.0,"특선(1인분)(39,000원), 로얄(1인분)(53,000원), 골드(1인분)(70,000원), 스페셜(1인분)(90,000원), 참치정식(점심)(25,000원), 참치특정식(점심)(35,000원), 참치초밥(점심)(12pcs)(20,000원), 참치특초밥(점심)(14pcs)(30,000원)"
바다풍경,서울 강남구 테헤란로113길 13 1층,4.1,"특사시미(110,000원), 사시미A(95,000원), 사시미B(80,000원), 참치도로사시미(130,000원), 전복모듬물회 (점심메뉴)(35,000원), 물회 (점심메뉴)(20,000원), 활어회덮밥 (점심메뉴)(30,000원), 멍게회덮밥 (점심메뉴)(18,000원), 회덮밥 (점심메뉴)(17,000원), 전복죽 (점심메뉴)(25,000원), 도다리쑥국 (점심메뉴)(40,000원), 활민어탕 (점심메뉴)(50,000원), 민어탕 (점심메뉴)(40,000원), 활복탕 (점심메뉴)(60,000원), 복탕 (점심메뉴)(35,000원), 곰치국 (점심메뉴)(30,000원), 생대구탕 (점심메뉴)(30,000원), 도미탕 (점심메뉴)(25,000원), 농어탕 (점심메뉴)(30,000원), 우럭탕 (점심메뉴)(25,000원), 아구탕 (점심메뉴)(18,000원), 서더리탕 (점심메뉴)(13,000원), 알탕 (점심메뉴)(13,000원), 전복해물뚝배기 (점심메뉴)(20,000원), 해물뚝배기 (점심메뉴)(15,000원)"
스시사,서울 강남구 도산대로101길 28 2층,4.4,
모모야 성수점,서울 성동구 왕십리로 50 메가박스스퀘어빌딩 2층,3.4,"모모야 모듬 정식(17,000원), 로스까스 정식 (등심)(11,000원), 탄탄멘(9,000원), 돈코츠 라멘(9,500원), 가쯔오우동(7,000원)"
홍익돈까스 성수직영점,서울 성동구 상원1길 12 1층,3.6,"홍익돈까스(13,000원), 해물볶음우동(11,900원), 경양식세트A(11,900원), 경양식세트B(11,900원), 로스까스(14,000원), 홍익우동(7,000원), 까르보나라(13,000원), 스파이시 까르보나라(13,000원), 토마토치즈파스타(13,000원), 볶음짬뽕(11,900원), 로제파스타(14,000원), 더블치즈돈까스(14,000원), 치즈까스(10,000원)"
소년식당,서울 성동구 서울숲6길 17 1층,,"소년정식(16,000원), 연어간장새우밥(16,000원), 연어덮밥(13,000원), 사천식 닭날개튀김 덮밥(13,000원), 간장새우밥(11,000원), 돈까스 카레덮밥(11,000원), 새우튀김 카레덮밥(11,000원), 새우 짬뽕(11,000원), 해물 야끼우동(15,000원), 연어덮밥(13,000원), 새우튀김카레덮밥(11,000원), 돈까스카레덮밥(11,000원), 꽃게짬뽕(15,000원), 갈치튀김카레덮밥(17,000원)"
유진참치,서울 성동구 연무장7길 16,1.7,"생대구(탕)지리(15,000원), 우럭(탕)지리(16,000원), 복어(탕)지리(18,000원), 냉동대구(탕)지리(10,000원), 알탕(10,000원), 알밥(8,000원), 삼치구이(12,000원), 고등어구이(10,000원), 민어(탕)지리(25,000원), 참치회정식(특)(25,000원), 활어회정식(특)(25,000원), 참치초밥(특)(20,000원), 활어초밥(특)(20,000원), 참치회덮밥(특)(12,000원), 활어회덮밥(특)(12,000원)"
오마카세오사이초밥 잠실점,서울 송파구 올림픽로 295 삼성생명빌딩 지하1층,3.6,"오마카세 런치(19,000원), 오마카세 디너(29,000원), 장어 스시(3,000원), 엔가와(광어지느러미) 스시(3,000원), 새우튀김(3,000원), 도미머리 구이(9,000원), 연어머리 구이(7,000원), 우니(성게알) 스시(6,000원)"
스시카제,서울 성동구 연무장7가길 2 3층,3.9,"런치세트(평일한정)(18,000원), A세트-10pcs(20,000원), B세트-12pcs(28,000원), 활어모둠초밥-10pcs(23,000원), 생연어초밥-10pcs(22,000원), 혼마구로모둠초밥-10pcs(28,000원), 생연어+구운연어초밥-10pcs(22,000원), 직화구이모둠초밥-10pcs(25,000원), 계란새우초밥(14,000원), 카이센동(25,000원), 사케동(20,000원), 혼마구로쯔케동(25,000원), 카제스페셜동(38,000원), 후토마끼(25,000원), 문어숙회(24,000원), 생연어샐러드(18,000원), 와규야끼소바(25,000원), 모둠숙성사시미 2인(48,000원), 히라메고노와다(22,000원), 생연어사시미-12pcs(25,000원)"
금화왕돈까스 장안점,서울 동대문구 장한로 52 경남빌딩 1층 3호,2.8,"카스(3,500원)"
스카프,서울 성동구 성덕정19길 10,0.0,
투카츠,서울 성동구 상원길 52 2층,4.6,"안심카츠(6,000원), 등심카츠(6,000원), 치즈카츠(6,500원), 생선카츠(6,500원), 피자카츠(6,500원), 에그카츠(6,500원), 고구마카츠(6,500원), 우동(7,000원), (냉)우동(7,500원), (냉)모밀(7,500원), 안심투카츠 (점심특선)(12,000원), 등심투카츠 (점심특선)(12,000원)"
호시아이,서울 송파구 올림픽로12길 48-1,3.8,"모듬초밥 (13P)(15,000원), 광어초밥 (10P)(15,000원), 1인사시미(17,000원), 새우장 사시미(22,000원), 산낙지(20,000원)"
준희초밥 장안점,서울 동대문구 천호대로91길 28 1층 102호,,"메뉴판 확인 부탁드립니다.(20,000원), [한판초밥] 2인 세트(40,000원), [야무진 구성] 희 초밥(12p)(20,000원), [뭘 골라도 맛있는] 오마카세 초밥(25,000원), [불 맛 가득] 불 초밥(10p)(19,000원), 눈과 입이 즐거운, 후토마끼(10p)(20,000원), 술과 함께, 광어 or 연어 사시미(25,000원), 가라아게(5p)(6,500원), 새우튀김(5p)(5,500원), 고로케(5p)(4,000원), [한판초밥] 오마카세 세트(60,000원), 참치타코육회(12,000원), 연어아귀간무침(12,000원), 아귀간 카이센동(18,000원), 아귀간 후토마끼(25,000원)"
백소정 잠실본점,서울 송파구 오금로11길 8 외교빌딩 2층,4.5,"마제소바+돈카츠(14,900원), 가라아게 붓가케우동+돈카츠(14,900원), 에비텐어묵우동+돈카츠(14,900원), 모짜렐라치즈카츠(4pcs)(12,900원), 오꼬노미카츠(12,900원), 체다치즈카츠(12,900원), 돈카츠(등심카츠)(10,500원), 머쉬룸포크카레+에비텐(12,900원), 에비텐모듬카츠(13,900원), 치즈모듬카츠(13,900원), 카라이(辛)마제소바+돈카츠(15,500원), 에비텐온소바+돈카츠(14,500원), 냉소바+돈카츠(14,500원), 자루소바+돈카츠(14,500원), 가츠동(11,900원), 에비가츠동(12,900원), 스페셜가츠동(13,900원), 에비텐 붓가케우동+돈카츠(14,900원), 모찌리도후(6,500원), 타코야끼(5,900원)"
