상호,주소,별점,메뉴
고든램지버거 롯데월드몰,서울 송파구 올림픽로 300 지하1층,,"포레스트 버거(34,000원), 헬스키친 버거(32,000원), 1966 버거(140,000원), 블루치즈 버거(34,000원), 쉬림프 버거(34,000원), 야드버드 버거(28,000원), 팜 버거(28,000원), 아메리칸 버거(28,000원), 베지테리언 버거(28,000원), 치폴레 도그(20,000원), 프론롤(32,000원), 치킨 바스켓(20,000원), 칼라마리(19,000원), 트러플 '맥앤치즈' 크로켓(17,000원), 트러플 파르메산 프라이즈(20,000원), 스위트 포테이토 프라이즈(11,000원), 어니언링(12,000원), 치킨 시저 샐러드(22,000원), 헬파이어 치킨 샐러드(22,000원), 스테이크 샐러드(37,000원)"
메종조 청담,서울 강남구 영동대로137길 6 1층 2호,4.0,
소랑호젠,서울 성동구 왕십리로 58 1층 110호,4.1,"제주 프렌치렉 스테이크(39,000원), 비스큐 제주 로제(21,000원), 제주 크림 뇨끼(23,000원), 제주 멜젓(21,000원), 명란 파스타(19,000원), 제주 보라성게 파스타(28,000원), 제주 카프레제(16,000원), 계절과일 리코타 치즈 샐러드(16,000원), 제주 몽드락(21,000원), 클래식 마르게리타(19,000원), 콰트로치즈&화이트 라구(23,000원), 오늘의 달콤함(9,000원), 제주크림뇨끼(23,000원), 바질크림뇨끼(26,000원), 제주거멍(24,000원), 카르파치오(27,000원)"
모르므로,서울 성동구 연무장길 17 2층,4.8,"오돌뼈 리조또(19,000원), 해물 페스카토레(23,000원), 미트볼그라탕(20,000원), 해물 스튜(23,000원), 고르곤 치즈 파스타(19,000원), 비스큐 크림 파스타(21,000원), 로메인 샐러드(17,000원), 루꼴라 & 부라타 치즈 샐러드(18,000원), Drink, Cocktail(변동가격), Wine(변동가격), Whisky(변동가격), 단호박 라자냐(20,000원), 오징어 칼라마리(18,000원), 시즌 후르츠(20,000원), 햄 & 치즈 플래터(20,000원), 인절미 아이스크림(15,000원), 피쉬앤칩스(18,000원), 크림 치즈 크래커(9,000원)"
래빗홀버거 성수본점,서울 성동구 상원1길 35-23 1층,4.7,"큐컴버거(10,800원), 클래식버거(10,800원), 머쉬룸버거(10,800원), 치즈버거(8,800원), 단호박버거(10,800원), 더더블버거(13,800원), 핫페퍼버거(10,800원), 하와이안버거(11,800원)"
포도리 성수,서울 성동구 성수이로 18 1층,5.0,"하몽 알감자 튀김(18,000원), 세가지 치즈가 들어간 굴 그라탕 (4pcs)(14,000원), 트러플 버섯 오일파스타(19,000원), 글라스와인 (변동)(변동가격), 제주 흑돼지 잠봉 타르틴(15,000원), 제철과일과 부라타치즈(17,000원), 트러플 화이트라구 파스타(23,000원), 스트라챠텔라 초리죠 파스타(22,000원), 문어 아보카도 샐러드(16,000원)"
이태리국시 성수,서울 성동구 왕십리로8길 18-1 3층,,"숯불대창돌솥파스타(23,000원), 한우곱창돌솥파스타(25,000원), 매콤한토마토조개찜&사워도우(21,000원), 피타브레드&베이컨 잼과 달걀프라이(19,000원), 통감자구이&숯불연어구이(23,000원), 숯불버섯&수란 오픈샌드위치(15,000원), 통베이컨오믈렛 오픈샌드위치(17,000원), 연어&과카몰리 오픈샌드위치(19,000원), 해산물샐러드&아보카도(33,000원), 김부각시저샐러드(21,000원), 알배추&갈비샐러드(23,000원), 브라타치즈&베리콤포트(25,000원), 바질해산물국물파스타(29,000원), 삼겹살뇨끼떡볶이(25,000원), 전복&돌김파스타(29,000원), 갈비찜버터파스타(21,000원), 청양봉골레파스타(25,000원), 숯불갈비쌈피자(25,000원), 삼계마늘돌솥리조또(25,000원), 갑오징어빠에야(27,000원)"
팩피,서울 성동구 왕십리로 136 102호,3.8,"검은깨 크래커(13,000원), 감자후추집(26,000원), 우렁이 루마치네 파스타(25,000원), 고수 스파게티 파스타(26,000원), 오징어 리가토니 파스타(27,000원), 농어 프레굴라 파스타(29,000원), 오리 또르틸리오니(30,000원)"
버터핑거팬케익스 롯데백화점 잠실점,서울 송파구 올림픽로 240 지하1층,3.5,"AMERICANO COFFEE(4,200원), CAFE LATTE(5,200원), BUTTERFINGER'S AFFOGATO(11,800원), OJ PITCHER(16,800원), PERRIER LEMON(4,200원)"
하늘정원,서울 송파구 잠실동 1-2,0.0,"디마레(0원), 카르보나라(0원), 샐러드(0원), 스테이크(0원)"
메종 파이프그라운드,서울 성동구 왕십리로 83-21 서울숲 디타워 지하1층,3.5,"옥수수 피자(25,000원), 에그 인 헬(16,000원), 병아리콩 후무스 볼(16,500원), 레드 라구 파스타(22,000원), 화이트 라구 파스타(24,000원), 후무스와 메밀 유부초밥(18,000원), 토마토 가지 라자냐(18,000원), 아보카도 & 사워도우 플레이트(22,000원), 봉골레 파스타(21,000원), 토시살 스테이크(39,000원), 크루아상 에그 베네딕트(19,000원), 페퍼로니 피자(19,000원), 반반 피자(23,000원)"
뇨끼룸,서울 성동구 성수일로1길 8 1층,,"리코타 크로스티니,말돈 솔트,토마토 렐리쉬(2pcs)(10,000원), 로스트 머쉬룸,수란,프로슈토,파마산 크레마(16,000원), 훈연 치즈 크림 소스와 구운 컬리플라워를 곁들인 포슬한 감자 뇨끼(22,000원), 구운 포도와 하몽,살사베르데,콘 소스를 곁들인 쫄깃한 단호박 뇨끼(22,000원), 포르치니와 척 로스트로 맛을 낸 라구 볼로네제(18,000원), 초리조 페이스트,부팔라 치즈로 맛을 낸 매콤한 맥 앤 치즈(23,000원), 갈릭홍합,바질버터(21,000원), 스파이시 쉬림프 비스크 파스타(24,000원), 와규 부채살 스테이크,양송이 퓨레,구운 버섯(43,000원)"
라뜰리에 르지우 롯데에비뉴엘 월드타워점,서울 송파구 올림픽로 300 6층,,"관자 카르파치오(35,000원), 클램 차우더(21,000원), 한치 씨저샐러드(22,000원), 비프 타르타르(39,000원), 여름 문어(36,000원), 연어 그라브락스(26,000원), 봉골레 링귀니(건면)(32,000원), 우니 스파게티니(생면)(49,000원), 화이트라구 탈레아탈레(생면)(36,000원), 카르보나라 스파게티니(생면)(31,000원), 라자냐(35,000원), 트러플 탈레아탈레(생면)(49,000원), 모렐버섯 크림 리조또(43,000원), 홍합 리조또(36,000원), 마레 페스카토레 링귀니(건면)(48,000원), 디아볼라 피자(34,000원), 마르게리따 피자(32,000원), 무화과 포르마지 피자(34,000원), 한우 1++ 채끝 스테이크(91,000원), 계절 생선 스테이크(78,000원), 올리브 마리네이드(10,000원), 과일&치즈 플레이트(32,000원), 티라미수(9,000원), 올리브 아이스크림(10,000원)"
시그니엘서울 더라운지,서울 송파구 올림픽로 300 79층,3.4,"에스프레소(19,000원), 에스프레소마키아토(HOT)(20,000원), 아메리카노(HOT)(19,000원), 카페라떼(HOT)(21,000원), 카푸치노(HOT)(21,000원), 카페모카(HOT)(21,000원), 밀크초콜릿(HOT)(21,000원), 아포가토(23,000원)"
프랭크버거 모코코팝업스토어,서울 성동구 아차산로7나길 14,0.0,"쉬림프 버거(R)(5,000원), JG버거(R)(8,900원), 프랭크 버거(R)(4,600원), 치즈버거(R)(5,500원), 베이컨 치즈버거(R)(6,900원), 프렌치 프라이(2,000원), 치즈 프렌치 프라이(3,500원), 버팔로윙봉 순한맛(윙2+봉2)(4,900원), 버팔로윙봉 매운맛(윙2+봉2)(5,300원), 치즈스틱(2,500원), 스파이시 텐더(2,500원), 더 치즈볼(2,500원), 통가슴살 후라이드(3,500원), 바닐라 밀크 쉐이크(3,800원), 아메리카노(2,000원), 카츠버거(R)(5,300원), 크리스피 치킨 버거(R)(5,900원), 베이컨 치킨 버거(R)(6,500원), 핫 빅불고기 버거(L)(4,600원), 프랭크 버거(L)(5,600원), 치즈버거(L)(6,500원), 베이컨 치즈버거(L)(7,900원), 더블 비프 치즈 버거(R)(7,900원), JG버거(L)(11,900원), 비프 앤 카츠 버거(R)(8,200원), 비프 앤 치킨 버거(R)(8,900원), 비프 앤 쉬림프버거(R)(7,900원)"
엘더버거 성수,서울 성동구 서울숲2길 40-7 1층,,"Elder Classic(10,900원), Double Elder Classic(15,900원), Belly Burger(13,900원), Bacon Cheese Burger(12,900원), New Classic(13,900원), Chili Cheese Burger(14,900원), Forest Burger(14,900원), Elder Classic Set(15,900원), Double Elder Classic Set(20,900원), Guacamole Burger(12,900원), Guacamole Burger Set(17,900원), Bacon Cheese Burger Set(17,900원)"
마야,서울 성동구 연무장3길 3 2층,,"[시그니처] 마야 살치살 스테이크(35,000원), [먹물 블랙] 빠네 파스타(18,000원), 봉골레 파스타(17,000원), 홍게 버섯크림 파스타(18,500원), 매콤 해산물 토마토 파스타(17,500원), 쭈꾸미 먹물 리소토(15,000원), 알배추 샐러드(13,000원), 부라타 치즈 샐러드(16,000원), [생맥주] 1664 블랑(10,000원), [흑맥주] 기네스(9,500원)"
스페인클럽 롯데월드몰점,서울 송파구 올림픽로 300 롯데월드몰 6층,,"마늘새우냄비요리(16,500원), 하몽이베리코(38,500원), 해산물빠에야(39,000원)"
레스토랑온,서울 강남구 도산대로92길 42 지하1층,4.8,"코스 A(140,000원), 코스 B(165,000원), 스페셜 코스(250,000원)"
라미띠에,서울 강남구 도산대로67길 30,4.4,"Lunch(160,000원), Dinner(250,000원)"
빈트 청담,서울 강남구 압구정로79길 19 레인에비뉴 201호,4.3,"제철생선 세비체(29,000원), 이베리코 팔레타(25,000원), 뿔뽀(43,000원), 뇨끼(32,000원), 한우채끝 1++스테이크(89,000원), 숯불에구운 오늘의 생선(34,000원), 먹물빠에야(43,000원), 바칼라우 크로켓(16,000원), 단새우 뢰스티(21,000원), 해물빠에야(40,000원)"
오뜨로부엔디아,서울 성동구 뚝섬로1길 31 서울숲M타워 1층 101호,3.5,"훈제연어(13,900원), 쇠고기 샐러드(13,900원), 알리오 올리오 파스타(9,900원), 부채살 스테이크(19,900원), 나쵸(8,000원)"
비엘라,서울 송파구 올림픽로 116-1 신원빌딩 7층,3.6,"채끝 등심 스테이크(180g)(36,000원), 안심 스테이크(160g)(38,500원), 한우 1등급 채끝 등심 스테이크(180g)(48,000원), 스테이크 피자(25,000원), 고르곤졸라 피자(18,000원), 마르게리따 피자(18,000원), 피자 디 살라미(19,000원), 하프&하프 피자(19,000원)"
바 다빈치,서울 송파구 올림픽로32길 11 지하1층,4.2,"라스트서퍼(20,000원), 프라이드 돈마호크(28,000원), 메디치(20,000원), 다빈치 로열(20,000원), 페르세포네(20,000원), 이클립스(20,000원), 코코 디 멜로(20,000원), 플로렌스(20,000원), 비트루비안(20,000원), 몬테로사(20,000원), 다빈치 드링크(20,000원), 체리블러썸(20,000원), 모나리자(20,000원), 엘더 플라워(20,000원), 나르키소스(20,000원), 르네상스(20,000원), 해물치즈토마토파스타(25,000원), 치즈 플레이트(28,000원), 연어 크림 파스타(25,000원), 과일 플레이트(33,000원)"
도미노피자 서울숲점,서울 성동구 성수일로 1 1층,2.9,"블랙타이거 슈림프 L 콜라 세트(39,200원), 와와웨 스테이크 L 콜라 세트(36,200원), [스프라이트] 포테이토 L 세트(29,600원), 블록버스터4 L 제로 콜라 세트(39,200원), 와일드 와일드 웨스트 스테이크 L(33,900원), 베스트 콰트로 M(29,500원), 블랙타이거 슈림프 L(36,900원), 포테이토 L(27,900원), 슈퍼디럭스 L(28,900원), 뉴욕 오리진 L(29,900원), 포테이토 L 웨스턴핫윙 세트(40,000원), 치즈 더블치즈엣지 L(28,900원), 필라델피아 치즈 스테이크 L(28,900원), K-쌈장 채끝 스테이크 L(33,900원), K-쌈장 채끝 스테이크 M(28,000원), K-Rib&치즈 L(33,900원), K-Rib&치즈 M(28,000원), 와일드 와일드 웨스트 스테이크 M(28,000원), 베스트 콰트로 L(36,900원), 블랙타이거 슈림프 M(30,000원), 블록버스터 4 L(36,900원), 블록버스터 4 M(29,500원), K-쌈장 채끝 스테이크+블랙타이거 슈림프 L(35,400원), K-쌈장 채끝스테이크+K-Rib&치즈  L(33,900원), K-쌈장 채끝스테이크+포테이토  L(30,900원), 리얼불고기 L(29,900원), 슈퍼슈프림 L(27,900원), 우리 고구마 L(30,900원), 베이컨체더치즈 L(27,900원), 와와웨 스테이크 L 웨스턴핫윙 세트(46,000원)"
익스퀴진,서울 강남구 삼성로140길 6 라파빌딩 1층,4.3,"런치(95,000원), 디너(190,000원)"
오뜨로 성수,서울 성동구 뚝섬로1길 31 1층,3.8,"부채살스테이크(30,000원), 꽃등심스테이크(40,000원), 안심스테이크(47,000원), 열대과일 리코타 샐러드(15,000원), 안살라타 카프레제(15,000원), 훈제연어 샐러드(15,000원), 정통감바스(23,000원), 쉬림프 오일리 파스타(17,000원), 이탈리안 봉골레 파스타(17,000원), 베이컨 크림 치즈 파스타(18,000원), 매콤 해물 토마토 파스타(18,000원), 타이거새우 정통 로제 파스타(18,000원), 해산물 토마토 리소토(20,000원), 소고기 크림 리소토(23,000원)"
보니스,서울 성동구 성수일로4길 49-1,0.0,
오리지널팬케이크하우스 잠실점,서울 송파구 잠실로 209 소피텔앰배서더서울 지하1층 B109호,3.8,"이탈리안 오믈렛(24,000원), 플로렌틴 오믈렛(19,000원), 미트 러버스 오믈렛(23,000원), 베이컨&치즈 오믈렛(20,000원), 햄&치즈 오믈렛(20,000원), 빅벨리피자(33,000원), 피카브리더스피자(27,000원), 치즈피자(19,000원), 반반피자(19,000원)"
알오디,서울 성동구 성수이로12길 17-1,0.0,
쌤쌤쌤 롯데월드몰점,서울 송파구 올림픽로 300 5층,,"2인세트(87,000원), 신선한 제철과일 샐러드(19,000원), 포르치니 버섯 뇨끼(21,000원), 잠봉뵈르 파스타(22,000원), 미서부 클래식 라자냐(22,000원), 새우오일파스타(23,000원), 버섯파스타(26,000원), 바질 토마토 리조또(22,000원), 통낙지 먹물리조또(23,000원), 통베이컨 리조또(25,000원), 부채살 스테이크&감자튀김(42,000원), 바질리코타냉파스타(여름)(22,000원), 아이 헤이트 초콜릿(12,000원)"
메종 드 플레터 스타시티 서울점,서울 강동구 구천면로 140 7층,4.8,"메종 드 시그니쳐 플레터(59,000원), 한우 안심스테이크(73,000원), 스페셜 씨푸드 파스타(34,000원), 스페셜 크랩 크림 파스타(37,000원), 메종 드 시그니쳐 생 초콜릿 라떼(11,000원), 스페셜 감바스 관자 로제 파스타(35,000원), 까르보나라(31,000원), 알리올리오(31,000원), 스페셜 감바스 오일 파스타(34,000원), 리코타 치즈 샐러드(29,000원), 생 연어 샐러드(35,000원), 감바스 관자 샐러드(37,000원), 고르곤졸라(31,000원), 베이컨 피자(33,000원), 포테이토 피자(33,000원)"
피자파는집 서울성수점,서울 성동구 성덕정길 109 1층,5.0,"반하고반한L(23,900원), 로즈R(18,900원), 달콤딥고구마R(18,900원), 수제불고기R(17,900원), 불닭쉬림프R(18,900원), 도이치R(18,900원), 내맘대로R＋내맘대로R(30,900원), 내맘대로L＋내맘대로L(34,900원), 내맘대로 반반L(22,900원), 달콤딥고구마L(20,900원), 내맘대로 반반 라지 세트 1(26,500원), 내맘대로 반반R(19,900원), 베이컨후라이R(17,900원), 베이컨포테이토R(17,900원), 불닭바베큐R(17,900원), 로맨틱 하와이안R(16,900원), 베이컨체다R(17,900원), 페페로니R(16,900원), 슈퍼콤비네이션R(16,900원), 치킨 바베큐R(17,900원), 리얼치즈R(16,900원), 베이컨후라이L(19,900원), 베이컨포테이토L(19,900원), 불닭바베큐L(19,900원), 로맨틱 하와이안L(18,900원), 베이컨체다L(19,900원), 페페로니L(18,900원), 슈퍼콤비네이션L(18,900원), 치킨 바비큐L(19,900원), 리얼치즈L(18,900원)"
성수망치버거,서울 성동구 성덕정3길 8 1층 102호,4.4,"망치버거(7,300원)"
볼트스테이크하우스,서울 강남구 압구정로72길 22 2층,3.5,"포터하우스(100g/최소주문700g)(32,000원), 티본(100g)(30,000원), 엘본(100g)(30,000원), 본 인 립아이(100g)(30,000원), 텐더로인(100g)(43,000원), 런치세트(2인이상)(70,000원), 볼트브런치(28,000원), 볼트버거(22,000원), 뉴욕스트립(100g)(27,000원), 립아이(100g)(28,000원)"
피자스쿨 성수점,서울 성동구 성덕정길 78 1층,5.0,"고구마피자(10,900원), 까르보네피자(12,900원), 깐쇼새우피자(14,900원), 나폴리피자(12,900원), 닭안심살피자(14,900원), 도이치바이트피자(14,900원), 멕시칸바이트피자(14,900원), 불고기피자(11,900원), 비프퀘사디아피자(13,900원), 스테이크피자(13,900원), 아이리쉬포테이토피자(12,900원), 아채퀘사디아피자(13,900원), 직화파인애플피자(13,900원), 직화홀릭바이트피자(14,900원), 치즈피자(8,900원), 치킨퀘사디아피자(13,900원), 콤비네이션피자(10,900원), 페퍼로니피자(9,900원), 포테이토피자(11,900원), 핫치킨피자(10,900원), 더블갈릭바베큐피자(13,900원), 고르곤졸라피자(12,900원), 미트러버피자(15,900원), 트러플포테이토피자(13,900원), 오지치즈포테이토피자(14,900원), 마라치킨피자(13,900원), 치즈오븐크림스파게티(6,900원), 트러플머쉬룸피자(13,900원), 불닭고구마피자(13,900원)"
